109	11.884	-0.897	0.06	-0.001	12.748	-1.291	0.092	-0.002	0.657	0.001	0.342	1	9
110	8.619	-0.314	0.017	0	8.132	-0.108	0	0	0.186	0.445	0.369	2	12
113	12.96	-0.1	0.002	0	12.929	-0.067	0	0	0.027	0.95	0.022	2	9
114	6.848	-0.056	0.006	0	6.307	0.051	0	0	0.063	0.525	0.412	2	12
118	8.463	0.065	0.003	0	8.329	0.119	0	0	0.036	0.881	0.083	2	9
119	6.504	-0.14	0.01	0	6.196	-0.013	0	0	0.107	0.836	0.057	2	16
120	8.001	-1.233	0.081	-0.002	8.223	-1.356	0.092	-0.002	0.883	0.106	0.01	1	16
121	7.873	-0.359	0.027	-0.001	7.121	-0.008	0	0	0.299	0.651	0.05	2	14
122	7.15	-0.681	0.04	-0.001	6.135	-0.192	0	0	0.436	0.546	0.019	2	9
123	14.923	0.118	0	0	14.923	0.118	0	0	0	1	0	2	8
124	11.517	-0.288	0.012	0	11.161	-0.137	0	0	0.133	0.011	0.857	3	11
125	11.694	-0.401	0.012	0	11.488	-0.263	0	0	0.126	0.825	0.049	2	9
127	12.869	-0.88	0.058	-0.001	13.798	-1.301	0.092	-0.002	0.637	0.223	0.139	1	13
128	11.061	-1.092	0.071	-0.001	11.547	-1.36	0.092	-0.002	0.77	0.034	0.196	1	14
129	10.543	-1.351	0.087	-0.002	10.658	-1.413	0.092	-0.002	0.948	0.005	0.047	1	8
130	13.299	-1.139	0.069	-0.001	14.071	-1.438	0.092	-0.002	0.752	0.023	0.225	1	10
132	10.207	-0.054	0.001	0	10.182	-0.039	0	0	0.012	0.969	0.018	2	12
133	10.347	0.095	0	0	10.344	0.098	0	0	0.001	0.988	0.012	2	9
134	13.591	-0.245	0.001	0	13.642	-0.229	0	0	0.015	0.921	0.064	2	9
135	6.532	-0.327	0.011	0	6.122	-0.202	0	0	0.115	0.754	0.132	2	12
137	8.127	-0.082	0	0	8.145	-0.082	0	0	0.002	0.047	0.951	3	12
139	9.153	-0.095	0.003	0	9.067	-0.053	0	0	0.032	0.84	0.128	2	9
140	10.057	-0.583	0.047	-0.001	11.144	-1.145	0.092	-0.002	0.516	0.375	0.109	1	9
142	12.809	-1.122	0.058	-0.001	13.457	-1.516	0.092	-0.002	0.638	0.345	0.017	1	16
143	7.502	-0.037	0.001	0	7.512	-0.032	0	0	0.006	0.025	0.969	3	12
144	10.258	-0.18	0	0	10.249	-0.179	0	0	0	0.013	0.986	3	18
146	10.246	-0.807	0.05	-0.001	11.263	-1.33	0.092	-0.002	0.546	0.221	0.233	1	12
147	12.496	-0.667	0.036	-0.001	11.297	-0.2	0	0	0.394	0.062	0.544	3	10
148	6.048	0.072	0	0	6.051	0.073	0	0	0.001	0.002	0.996	3	14
152	5.791	-1.135	0.085	-0.002	5.927	-1.207	0.092	-0.002	0.932	0.057	0.011	1	16
156	9.567	0.025	0	0	9.733	-0.058	0	0	0	0.267	0.733	3	10
157	9.153	-0.306	0.002	0	9.092	-0.277	0	0	0.023	0.001	0.976	3	14
158	9.285	-1.339	0.091	-0.002	9.302	-1.348	0.092	-0.002	0.992	0.004	0.004	1	9
160	9.608	-1.226	0.078	-0.002	9.881	-1.401	0.092	-0.002	0.855	0.001	0.145	1	9
161	10.454	-0.926	0.054	-0.001	11.3	-1.384	0.092	-0.002	0.59	0.344	0.065	1	12
164	14.654	-0.065	0	0	14.656	-0.063	0	0	0.001	0.994	0.004	2	9
165	11.197	-1.081	0.08	-0.002	11.478	-1.225	0.092	-0.002	0.872	0.008	0.119	1	13
166	8.169	0.321	0	0	8.161	0.323	0	0	0	0.992	0.008	2	10
167	13.256	-0.264	0.007	0	13.118	-0.173	0	0	0.08	0.9	0.02	2	14
169	11.094	-0.263	0.005	0	11.086	-0.207	0	0	0.053	0.836	0.111	2	8
172	6.801	-0.083	0	0	6.8	-0.083	0	0	0	0	0.999	3	14
173	3.667	-0.651	0.049	-0.001	4.829	-1.179	0.092	-0.002	0.539	0.447	0.013	1	14
174	8.562	-0.383	0.02	0	8.217	-0.121	0	0	0.222	0.31	0.467	3	9
