    61.000    75.000    31.000 16046.807  -456.828  -184.428 16046.807  -456.828  -184.428     1.000     0.000     1.000 147
    80.000    90.000         * 25735.566 -4191.122   130.099 25735.566 -4191.122   130.099     1.000     0.000     1.000 152
    21.000         *    80.000-18636.988   842.394    59.682-18636.988   842.394    59.682     1.000     0.000     1.000 154
    50.000         *    80.000  4211.189 -1363.601    84.886  4211.189 -1363.601    84.886     1.000     0.000     1.000 157
    45.000    71.000    60.000  1583.053  -268.188   -33.136  1583.053  -268.188   -33.136     1.000     0.000     1.000 158
         *    81.000    90.000    45.414 -1577.052   113.352    47.279 -1778.145   127.775     0.887     0.113     1.000 160
    30.000    40.000         *  -763.107   261.086    -9.466   -23.521     8.833    -0.239     0.129     0.871     2.000 163
    51.000         *    51.000  8964.371    -3.618   -61.556  8964.371    -3.618   -61.556     1.000     0.000     1.000 165
         *    61.000    41.000    38.462   895.783  -115.511    39.861  1045.811  -134.897     0.856     0.144     1.000 166
    45.000    81.000    50.000   930.996  -163.561  -101.073   930.996  -163.561  -101.073     1.000     0.000     1.000 167
    40.000         *    65.000 -1616.468   139.872     0.000 -1616.468   139.872     0.000     1.000     0.000     1.000 169
    32.000         *    82.000 -9218.779   -86.924    71.739-10243.908   -93.401    79.402     0.903     0.097     1.000 171
    31.000    90.000    75.000 -1913.418   -51.640     2.425   116.067    -6.229     0.196     0.150     0.850     2.000 172
    35.000    90.000    71.000 -9842.559  -447.306    -3.289 -9842.559  -447.306    -3.289     1.000     0.000     1.000 173
    21.000         *    50.000-14534.939  2327.965   -92.708-14534.939  2327.965   -92.708     1.000     0.000     1.000 176
    35.000    41.000    51.000 -1925.037  1545.460   -60.892 -1925.037  1545.460   -60.892     1.000     0.000     1.000 179
    30.000         *    35.000  -671.422   305.564   -20.505    14.130     3.481    -0.094     0.127     0.873     2.000 181
    60.000         *    90.000 10722.522 -2619.480   144.373 10722.522 -2619.480   144.373     1.000     0.000     1.000 182
    31.000         *    35.000 -2347.511  1214.232   -84.587 -4605.233  2310.063  -160.213     0.530     0.470     1.000 183
    55.000    60.000    45.000 12213.255  -150.611   -94.694 12213.255  -150.611   -94.694     1.000     0.000     1.000 184
    50.000    81.000    80.000  2944.496 -1608.587    74.134  2944.496 -1608.587    74.134     1.000     0.000     1.000 186
    51.000         *    80.000  4999.058 -1439.670    85.755  4999.058 -1439.670    85.755     1.000     0.000     1.000 188
         *    61.000    80.000    41.058  -502.542    74.442    43.146  -604.059    89.383     0.833     0.167     1.000 189
         *    70.000    55.000    40.804    99.793   -54.150    42.521   115.581   -62.989     0.860     0.140     1.000 191
    51.000    55.000    50.000  9285.896    81.641   -65.067  9285.896    81.641   -65.067     1.000     0.000     1.000 192
    60.000         *    70.000 13457.221 -1629.099    42.780 13457.221 -1629.099    42.780     1.000     0.000     1.000 194
    50.000    80.000    51.000  5062.935  -529.730   -88.852  5062.935  -529.730   -88.852     1.000     0.000     1.000 197
    61.000    60.000         * 15688.328 -1322.868    27.997 15688.328 -1322.868    27.997     1.000     0.000     1.000 199
    50.000    50.000    80.000  7087.550  -807.298   109.299  7087.550  -807.298   109.299     1.000     0.000     1.000 203
    61.000    90.000    90.000 10004.077 -2986.877   132.457 10004.077 -2986.877   132.457     1.000     0.000     1.000 205
    40.000    50.000    55.000   665.110   811.880   -43.037   665.110   811.880   -43.037     1.000     0.000     1.000 206
         *    31.000    31.000    33.294  2087.320  -131.671    34.083  2595.419  -163.731     0.804     0.196     1.000 209
    40.000         *    61.000 -1069.528   337.949   -20.319 -1069.528   337.949   -20.319     1.000     0.000     1.000 212
    40.000    40.000    75.000   632.757   344.147    81.493   632.757   344.147    81.493     1.000     0.000     1.000 213
    60.000    65.000    30.000 16638.371   -90.896  -179.830 16638.371   -90.896  -179.830     1.000     0.000     1.000 214
    40.000    60.000    60.000 -1013.564   371.846   -26.084 -1013.564   371.846   -26.084     1.000     0.000     1.000 215
    50.000    40.000    38.000 11298.547   976.230  -117.049 11298.547   976.230  -117.049     1.000     0.000     1.000 216
    40.000    35.000    50.000  3012.020  1381.153   -54.319  3012.020  1381.153   -54.319     1.000     0.000     1.000 217
    41.000    70.000         * -2171.742  -294.697    16.170 -2171.742  -294.697    16.170     1.000     0.000     1.000 218
    30.000    41.000    41.000  -703.632   304.866   -16.419    -0.280     5.510    -0.149     0.133     0.867     2.000 219
    61.000    75.000    70.000 13377.603 -1872.944    36.286 13377.603 -1872.944    36.286     1.000     0.000     1.000 223
    30.000    50.000         * -1174.534   236.355    -7.713   -30.390    10.241    -0.278     0.153     0.847     2.000 224
    70.000    60.000    40.000 24755.662 -1036.174  -106.711 24755.662 -1036.174  -106.711     1.000     0.000     1.000 226
         *    55.000    60.000    38.802   390.311   -16.609    40.474   467.341   -19.898     0.834     0.166     1.000 227
    70.000    80.000    80.000 19345.078 -3005.561    96.976 19345.078 -3005.561    96.976     1.000     0.000     1.000 231
    35.000    60.000    70.000 -5764.710   364.445    25.082 -5764.710   364.445    25.082     1.000     0.000     1.000 232
    51.000    68.000    86.000  5084.606 -1561.567   123.922  5084.606 -1561.567   123.922     1.000     0.000     1.000 233
    35.000    50.000    45.000 -2717.212  1530.692  -105.058 -2717.212  1530.692  -105.058     1.000     0.000     1.000 234
    31.000    50.000    51.000 -2058.742   532.424   -25.314   160.165   -14.265     0.419     0.339     0.661     2.000 235
    45.000    80.000         *  -701.955 -1074.961    46.140  -701.955 -1074.961    46.140     1.000     0.000     1.000 236
    31.000    50.000         * -1421.178   312.651   -10.448   122.572    -8.823     0.271     0.226     0.774     2.000 237
    30.000    35.000    72.000  -748.864   147.509     5.719   -74.373    15.989    -0.433     0.103     0.897     2.000 238
    35.000    45.000    45.000 -2048.978  1659.932   -99.386 -2048.978  1659.932   -99.386     1.000     0.000     1.000 239
    32.000    60.000    51.000 -6876.710  1262.790   -85.370 -6904.369  1267.771   -85.701     0.996     0.004     1.000 240
    41.000    75.000    80.000 -3573.744  -813.229    71.173 -3573.744  -813.229    71.173     1.000     0.000     1.000 245
    40.000    60.000    85.000 -2724.593  -535.920   115.399 -2724.593  -535.920   115.399     1.000     0.000     1.000 246
    30.000    50.000    45.000  -982.586   277.434   -16.065    -6.936     6.845    -0.186     0.144     0.856     2.000 247
    35.000    41.000    40.000 -1172.184  1944.877  -123.145 -1172.184  1944.877  -123.145     1.000     0.000     1.000 249
         *    55.000    55.000    38.499   570.802   -40.887    40.053   678.863   -48.652     0.840     0.160     1.000 250
    31.000    61.000    85.000 -1086.046     6.468    12.010    84.125    -2.802     0.106     0.114     0.886     2.000 251
    45.000    41.000    58.000  5729.343   579.874   -10.424  5729.343   579.874   -10.424     1.000     0.000     1.000 252
    41.000    52.000         *   981.597   567.249   -25.238   981.597   567.249   -25.238     1.000     0.000     1.000 253
    30.000    50.000    80.000 -1746.386   127.509    15.559   -88.578    18.665    -0.507     0.182     0.818     2.000 254
    45.000    31.000    41.000  8229.312  1455.636   -95.289  8229.312  1455.636   -95.289     1.000     0.000     1.000 255
    35.000    50.000         * -3500.496  1115.129   -40.288 -3500.496  1115.129   -40.288     1.000     0.000     1.000 259
    30.000    75.000         * -2177.387    64.219     1.220   -47.561    13.759    -0.377     0.180     0.820     2.000 261
    41.000    41.000    61.000  2270.633   755.507     2.213  2270.633   755.507     2.213     1.000     0.000     1.000 262
    50.000    80.000    71.000  3694.113 -1255.943    24.335  3694.113 -1255.943    24.335     1.000     0.000     1.000 263
    45.000    65.000         *  1925.828  -356.673    11.634  1925.828  -356.673    11.634     1.000     0.000     1.000 264
    40.000    35.000    60.000  2327.609  1018.047     2.275  2327.609  1018.047     2.275     1.000     0.000     1.000 265
    20.000    41.000    55.000-14399.003  2467.334   -54.535-14399.003  2467.334   -54.535     1.000     0.000     1.000 266
    40.000    54.000    50.000   472.728   890.041   -75.872   472.728   890.041   -75.872     1.000     0.000     1.000 268
    35.000    75.000    61.000 -7153.443   303.521   -42.867 -7153.443   303.521   -42.867     1.000     0.000     1.000 269
    30.000    51.000    40.000  -959.523   303.728   -20.628     5.024     5.155    -0.140     0.147     0.853     2.000 270
    50.000         *    65.000  6262.214  -620.816     8.690  6262.214  -620.816     8.690     1.000     0.000     1.000 271
    30.000    55.000    52.000 -1203.017   232.288   -11.644   -21.779     9.201    -0.251     0.149     0.851     2.000 274
    46.000    85.000    88.000 -1391.008 -1717.900   110.530 -1391.008 -1717.900   110.530     1.000     0.000     1.000 276
    31.000    70.000    70.000 -1994.932    72.615     2.093   121.788    -7.883     0.243     0.202     0.798     2.000 277
    50.000         *    58.000  7219.359  -274.182   -26.867  7219.359  -274.182   -26.867     1.000     0.000     1.000 278
    30.000    55.000    70.000 -1651.952   160.862     4.077   -63.766    15.279    -0.416     0.175     0.825     2.000 279
    25.000    68.000    61.000-14351.383  1195.868   -45.780-14351.383  1195.868   -45.780     1.000     0.000     1.000 280
    25.000    35.000    51.000 -9256.623  2411.959   -64.940 -9256.623  2411.959   -64.940     1.000     0.000     1.000 281
    40.000    22.000    60.000  4065.019  1354.071    17.021  4065.019  1354.071    17.021     1.000     0.000     1.000 283
    30.000    35.000    40.000  -526.857   296.287   -14.588     0.270     5.182    -0.139     0.119     0.881     2.000 285
