    10.000         *     4.000     0.000     1.000     0.000     0.000     0.000     3.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  48
     9.000     5.000    12.000     2.000     5.000         *     6.000     3.000     4.000     9.494    -1.853     0.153    -0.004     8.207    -2.208     0.192    -0.005     0.016     0.376     0.608     3.000  49
     5.000     6.000     6.000     6.000     7.000     5.000     5.000     5.000    11.000     8.934    -1.637     0.179    -0.005     8.405    -1.693     0.197    -0.005     0.811     0.166     0.023     1.000  50
     4.000     0.000         *         *         *         *    10.000     0.000     0.000     8.224    -2.203     0.191    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.005     0.995     3.000  51
     5.000     7.000     2.000     0.000     1.000     0.000         *     7.000    13.000     8.331    -1.887     0.195    -0.005     8.405    -1.693     0.197    -0.005     0.622     0.000     0.378     1.000  52
     7.000     2.000     0.000     1.000     0.000     0.000     2.000     3.000     2.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  55
     7.000     0.000     0.000     0.000     6.000     8.000     3.000     8.000    10.000     8.396    -1.720     0.197    -0.005     8.405    -1.693     0.197    -0.005     0.946     0.000     0.053     1.000  58
    10.000     1.000     0.000     0.000     0.000     0.000     2.000     3.000     1.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  59
     6.000     6.000     6.000     6.000     5.000         *         *         *         *     8.403    -2.017     0.189    -0.005     8.207    -2.208     0.192    -0.005     0.299     0.040     0.661     3.000  60
     3.000     5.000     8.000     4.000     2.000         *         *         *         *     8.240    -2.142     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.124     0.002     0.873     3.000  61
     6.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  63
    10.000     7.000     8.000         *         *     9.000    11.000         *         *     9.914    -1.503     0.146    -0.004     8.405    -1.693     0.197    -0.005     0.528     0.469     0.003     1.000  64
